[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,5.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,03/28/2016

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,1,-1544,-368,0,,,,,,
2,3,11146,-2279,0,,,,,,
3,1,14398,-3558,0,,,,,,
4,0,486,-355,0,,,,,,
5,1,474,4198,0,,,,,,
6,1,502,-6778,0,,,,,,
7,0,3157,-357,0,,,,,,
8,1,3089,5033,0,,,,,,
9,1,3229,-5999,0,,,,,,
10,0,5850,-370,0,,,,,,
11,1,5778,4483,0,,,,,,
12,1,5865,-6188,0,,,,,,
13,0,7641,-354,0,,,,,,
14,1,7947,570,0,,,,,,
15,1,7275,-1746,0,,,,,,
16,0,9774,-399,0,,,,,,
17,1,9704,3353,0,,,,,,
18,0,10404,-922,0,,,,,,
19,1,12646,-521,0,,,,,,
20,0,12263,-2846,0,,,,,,
21,1,11169,-4823,0,,,,,,
22,0,5801,3004,0,,,,,,
23,1,4870,3648,0,,,,,,
24,1,7278,2367,0,,,,,,
25,0,5857,-5660,0,,,,,,
26,1,3975,-5670,0,,,,,,
27,1,6663,-5656,0,,,,,,
28,1,7411,554,0,,,,,,
29,1,7951,-1554,0,,,,,,
PHF,20,,0.91,0.91,0.91,,,0.91,0.91,0.91,,,0.91,0.91,0.91,,,0.91,0.91,0.91,,,,,,,,,,,,,,,,,
Growth,20,,100,100,100,,,100,100,100,,,100,100,100,,,100,100,100,,,,,,,,,,,,,,,,,
HeavyVehicles,20,,2,2,2,,,2,2,2,,,2,2,2,,,2,2,2,,,,,,,,,,,,,,,,,
BusStops,20,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
Midblock,20,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Distance,20,,,2346,,,,,579,,,,,839,,,,,697,,,,,,,,,,,,,,,,,,
TravelTime,20,,,53.3,,,,,13.2,,,,,19.1,,,,,15.8,,,,,,,,,,,,,,,,,,
Right Channeled,20,,,,2,,,,,0,,,,,2,,,,,0,,,,,,,,,,,,,,,,,
Right Radius,20,,,,250,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,
Add Lanes,20,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Alignment,20,,0,0,1,,,0,0,1,,,0,0,1,,,0,0,1,,,,,,,,,,,,,,,,,
Enter Blocked,20,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
HeadwayFact,20,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,
Turning Speed,20,,15,60,9,,,15,60,9,,,15,60,9,,,15,60,9,,,,,,,,,,,,,,,,,
FirstDetect,20,,,100,20,,,,,,,,,100,20,,,20,,,,,,,,,,,,,,,,,,,
LastDetect,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectPhase1,20,,,3,0,,,,,,,,,2,0,,,4,,,,,,,,,,,,,,,,,,,
DetectPhase2,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectPhase3,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectPhase4,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
SwitchPhase,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
numDetects,20,,,2,1,,,,,,,,,2,1,,,1,,,,,,,,,,,,,,,,,,,
DetectPos1,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectSize1,20,,,6,20,,,,,,,,,6,20,,,20,,,,,,,,,,,,,,,,,,,
DetectType1,20,,,3,3,,,,,,,,,3,3,,,3,,,,,,,,,,,,,,,,,,,
DetectExtend1,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectQueue1,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectDelay1,20,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,
DetectPos2,20,,,94,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,
DetectSize2,20,,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
DetectType2,20,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
DetectExtend2,20,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Exit Lanes,20,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
CBD,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,20,,0,308,266,,,0,0,0,,,0,1693,1095,,,659,0,0,,,,,,,,,,,,,,,,,
Up Node,22,,10,10,10,,,11,11,11,,,23,23,23,,,24,24,24,,,,,,,,,,,,,,,,,
Dest Node,22,,23,11,24,,,24,10,23,,,11,24,10,,,10,23,11,,,,,,,,,,,,,,,,,
Lanes,22,,1,3,1,,,1,2,1,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,,
Shared,22,,0,0,,,,0,0,,,,0,2,,,,0,2,,,,,,,,,,,,,,,,,,
Width,22,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,,
Storage,22,,100,,100,,,100,,100,,,100,,,,,,,,,,,,,,,,,,,,,,,,
Taper,22,,25,,25,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,22,,1,,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Grade,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,22,,,30,,,,,30,,,,,30,,,,,30,,,,,,,,,,,,,,,,,,
Phase1,22,,,1,,,,,1,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,
PermPhase1,22,,1,,1,,,1,,1,,,2,,,,,2,,,,,,,,,,,,,,,,,,,
LostTime,22,,5.2,5.2,5.2,,,5.2,5.2,5.2,,,5.4,5.4,4,,,5.4,5.4,4,,,,,,,,,,,,,,,,,
Lost Time Adjust,22,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
IdealFlow,22,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,,,,,,,,,,,,,,,
SatFlow,22,,1770,5085,1583,,,1770,3539,1583,,,1770,1647,0,,,1770,1595,0,,,,,,,,,,,,,,,,,
SatFlowPerm,22,,365,5085,1540,,,837,3539,1546,,,1297,1647,0,,,1304,1595,0,,,,,,,,,,,,,,,,,
Allow RTOR,22,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,22,,0,0,76,,,0,0,26,,,0,61,0,,,0,75,0,,,,,,,,,,,,,,,,,
Volume,22,,72,460,68,,,189,993,22,,,15,22,54,,,111,11,67,,,,,,,,,,,,,,,,,
Peds,22,,1,0,3,,,3,0,1,,,7,0,1,,,1,0,7,,,,,,,,,,,,,,,,,
Bicycles,22,,0,0,0,,,0,0,2,,,0,0,3,,,0,0,0,,,,,,,,,,,,,,,,,
PHF,22,,0.89,0.89,0.89,,,0.89,0.89,0.89,,,0.89,0.89,0.89,,,0.89,0.89,0.89,,,,,,,,,,,,,,,,,
Growth,22,,100,100,100,,,100,100,100,,,100,100,100,,,100,100,100,,,,,,,,,,,,,,,,,
HeavyVehicles,22,,2,2,2,,,2,2,2,,,2,2,2,,,2,2,2,,,,,,,,,,,,,,,,,
BusStops,22,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
Midblock,22,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Distance,22,,,3374,,,,,1479,,,,,1348,,,,,1672,,,,,,,,,,,,,,,,,,
TravelTime,22,,,76.7,,,,,33.6,,,,,30.6,,,,,38.0,,,,,,,,,,,,,,,,,,
Right Channeled,22,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Alignment,22,,0,0,1,,,0,0,1,,,0,0,1,,,0,0,1,,,,,,,,,,,,,,,,,
Enter Blocked,22,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
HeadwayFact,22,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,
Turning Speed,22,,15,60,9,,,15,60,9,,,15,60,9,,,15,60,9,,,,,,,,,,,,,,,,,
FirstDetect,22,,20,100,20,,,20,100,20,,,20,100,,,,20,100,,,,,,,,,,,,,,,,,,
LastDetect,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase1,22,,1,1,1,,,1,1,1,,,2,2,,,,2,2,,,,,,,,,,,,,,,,,,
DetectPhase2,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase3,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase4,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
SwitchPhase,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
numDetects,22,,1,2,1,,,1,2,1,,,1,2,,,,1,2,,,,,,,,,,,,,,,,,,
DetectPos1,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectSize1,22,,20,6,20,,,20,6,20,,,20,6,,,,20,6,,,,,,,,,,,,,,,,,,
DetectType1,22,,3,3,3,,,3,3,3,,,3,3,,,,3,3,,,,,,,,,,,,,,,,,,
DetectExtend1,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectQueue1,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectDelay1,22,,0,0,0,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPos2,22,,,94,,,,,94,,,,,94,,,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,22,,,6,,,,,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType2,22,,,3,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,22,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,22,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
CBD,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,22,,81,517,76,,,212,1116,25,,,17,86,0,,,125,87,0,,,,,,,,,,,,,,,,,
Up Node,25,,12,12,12,,,10,10,10,,,26,26,26,,,27,27,27,,,,,,,,,,,,,,,,,
Dest Node,25,,26,10,27,,,27,12,26,,,10,27,12,,,12,26,10,,,,,,,,,,,,,,,,,
Lanes,25,,1,3,0,,,1,2,0,,,1,2,1,,,1,2,0,,,,,,,,,,,,,,,,,
Shared,25,,0,2,,,,0,2,,,,0,0,,,,0,2,,,,,,,,,,,,,,,,,,
Width,25,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,,
Storage,25,,100,,,,,100,,,,,100,,100,,,100,,,,,,,,,,,,,,,,,,,
Taper,25,,25,,,,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,
StLanes,25,,1,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,
Grade,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,25,,,30,,,,,30,,,,,30,,,,,30,,,,,,,,,,,,,,,,,,
Phase1,25,,7,4,,,,3,8,,,,1,6,,,,5,2,,,,,,,,,,,,,,,,,,
PermPhase1,25,,4,,,,,8,,,,,6,,6,,,2,,,,,,,,,,,,,,,,,,,
LostTime,25,,4,5.3,4,,,4,5.3,4,,,4,5.3,5.3,,,4,5.3,4,,,,,,,,,,,,,,,,,
Lost Time Adjust,25,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
IdealFlow,25,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,,,,,,,,,,,,,,,
SatFlow,25,,1770,4729,0,,,1770,3481,0,,,1770,3539,1583,,,1770,3462,0,,,,,,,,,,,,,,,,,
SatFlowPerm,25,,188,4729,0,,,589,3481,0,,,389,3539,1548,,,197,3462,0,,,,,,,,,,,,,,,,,
Allow RTOR,25,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,25,,0,147,0,,,0,9,0,,,0,0,140,,,0,14,0,,,,,,,,,,,,,,,,,
Volume,25,,266,388,255,,,317,995,96,,,113,1194,404,,,174,612,89,,,,,,,,,,,,,,,,,
Peds,25,,15,0,8,,,8,0,15,,,5,0,4,,,4,0,5,,,,,,,,,,,,,,,,,
Bicycles,25,,0,0,0,,,0,0,2,,,0,0,4,,,0,0,1,,,,,,,,,,,,,,,,,
PHF,25,,0.97,0.97,0.97,,,0.97,0.97,0.97,,,0.97,0.97,0.97,,,0.97,0.97,0.97,,,,,,,,,,,,,,,,,
Growth,25,,100,100,100,,,100,100,100,,,100,100,100,,,100,100,100,,,,,,,,,,,,,,,,,
HeavyVehicles,25,,2,2,2,,,2,2,2,,,2,2,2,,,2,2,2,,,,,,,,,,,,,,,,,
BusStops,25,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
Midblock,25,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Distance,25,,,528,,,,,5290,,,,,1882,,,,,806,,,,,,,,,,,,,,,,,,
TravelTime,25,,,12.0,,,,,120.2,,,,,42.8,,,,,18.3,,,,,,,,,,,,,,,,,,
Right Channeled,25,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Alignment,25,,0,0,1,,,0,0,1,,,0,0,1,,,0,0,1,,,,,,,,,,,,,,,,,
Enter Blocked,25,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
HeadwayFact,25,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,
Turning Speed,25,,15,60,9,,,15,60,9,,,15,60,9,,,15,60,9,,,,,,,,,,,,,,,,,
FirstDetect,25,,20,100,,,,20,100,,,,20,100,20,,,20,100,,,,,,,,,,,,,,,,,,
LastDetect,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase1,25,,7,4,,,,3,8,,,,1,6,6,,,5,2,,,,,,,,,,,,,,,,,,
DetectPhase2,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase3,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase4,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
SwitchPhase,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
numDetects,25,,1,2,,,,1,2,,,,1,2,1,,,1,2,,,,,,,,,,,,,,,,,,
DetectPos1,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectSize1,25,,20,6,,,,20,6,,,,20,6,20,,,20,6,,,,,,,,,,,,,,,,,,
DetectType1,25,,3,3,,,,3,3,,,,3,3,3,,,3,3,,,,,,,,,,,,,,,,,,
DetectExtend1,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectQueue1,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectDelay1,25,,0,0,,,,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
DetectPos2,25,,,94,,,,,94,,,,,94,,,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,25,,,6,,,,,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType2,25,,,3,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,25,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,25,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
CBD,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,25,,274,663,0,,,327,1125,0,,,116,1231,416,,,179,723,0,,,,,,,,,,,,,,,,,
Up Node,35,,,,,,,,,,,,20,20,,,,,3,3,,,,,,,,,36,36,,,,,,,
Dest Node,35,,,,,,,,,,,,36,3,,,,,20,36,,,,,,,,,3,20,,,,,,,
Lanes,35,,,,,,,,,,,,0,2,,,,,1,2,,,,,,,,,0,0,,,,,,,
Shared,35,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,0,,,,,,,,
Width,35,,,,,,,,,,,,12,12,,,,,12,12,,,,,,,,,12,12,,,,,,,
Storage,35,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Taper,35,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
StLanes,35,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Grade,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,35,,,,,,,,,,,,,30,,,,,30,,,,,,,,,,30,,,,,,,,
SignControl,35,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,
IdealFlow,35,,,,,,,,,,,,1900,1900,,,,,1900,1900,,,,,,,,,1900,1900,,,,,,,
SatFlow,35,,,,,,,,,,,,0,3539,,,,,1863,2787,,,,,,,,,0,0,,,,,,,
SatFlowPerm,35,,,,,,,,,,,,0,3539,,,,,1863,2787,,,,,,,,,0,0,,,,,,,
Allow RTOR,35,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,
SatFlowRTOR,35,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,
Volume,35,,,,,,,,,,,,0,1783,,,,,600,818,,,,,,,,,0,0,,,,,,,
Peds,35,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,
Bicycles,35,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,
PHF,35,,,,,,,,,,,,0.91,0.91,,,,,0.91,0.91,,,,,,,,,0.91,0.91,,,,,,,
Growth,35,,,,,,,,,,,,100,100,,,,,100,100,,,,,,,,,100,100,,,,,,,
HeavyVehicles,35,,,,,,,,,,,,2,2,,,,,2,2,,,,,,,,,2,2,,,,,,,
BusStops,35,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,
Midblock,35,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,
Distance,35,,,,,,,,,,,,,697,,,,,1554,,,,,,,,,,1248,,,,,,,,
TravelTime,35,,,,,,,,,,,,,15.8,,,,,35.3,,,,,,,,,,28.4,,,,,,,,
Right Channeled,35,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,
Alignment,35,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,0,1,,,,,,,
Enter Blocked,35,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,
HeadwayFact,35,,,,,,,,,,,,1.00,1.00,,,,,1.00,1.00,,,,,,,,,1.00,1.00,,,,,,,
Turning Speed,35,,,,,,,,,,,,15,60,,,,,60,9,,,,,,,,,15,9,,,,,,,
FirstDetect,35,,,,,,,,,,,,,100,,,,,100,20,,,,,,,,,,,,,,,,,
LastDetect,35,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,
Exit Lanes,35,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,
CBD,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,35,,,,,,,,,,,,0,1959,,,,,659,899,,,,,,,,,0,0,,,,,,,
Up Node,36,,,,,,37,37,,,,,,,,,,35,,35,,,,,,,20,20,,,,,,,,,
Dest Node,36,,,,,,35,20,,,,,,,,,,20,,37,,,,,,,37,35,,,,,,,,,
Lanes,36,,,,,,0,0,,,,,,,,,,0,,2,,,,,,,2,0,,,,,,,,,
Shared,36,,,,,,0,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,
Width,36,,,,,,12,12,,,,,,,,,,12,,12,,,,,,,12,12,,,,,,,,,
Storage,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,36,,,,,,,30,,,,,,,,,,30,,,,,,,,,30,,,,,,,,,,
SignControl,36,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,
IdealFlow,36,,,,,,1900,1900,,,,,,,,,,1900,,1900,,,,,,,1900,1900,,,,,,,,,
SatFlow,36,,,,,,0,0,,,,,,,,,,0,,2787,,,,,,,2787,0,,,,,,,,,
SatFlowPerm,36,,,,,,0,0,,,,,,,,,,0,,2787,,,,,,,2787,0,,,,,,,,,
Allow RTOR,36,,,,,,1,1,,,,,,,,,,1,,1,,,,,,,1,1,,,,,,,,,
SatFlowRTOR,36,,,,,,0,0,,,,,,,,,,0,,0,,,,,,,0,0,,,,,,,,,
Volume,36,,,,,,0,0,,,,,,,,,,0,,818,,,,,,,280,0,,,,,,,,,
Peds,36,,,,,,0,0,,,,,,,,,,0,,0,,,,,,,0,0,,,,,,,,,
Bicycles,36,,,,,,0,0,,,,,,,,,,0,,0,,,,,,,0,0,,,,,,,,,
PHF,36,,,,,,0.91,0.91,,,,,,,,,,0.91,,0.91,,,,,,,0.91,0.91,,,,,,,,,
Growth,36,,,,,,100,100,,,,,,,,,,100,,100,,,,,,,100,100,,,,,,,,,
HeavyVehicles,36,,,,,,2,2,,,,,,,,,,2,,2,,,,,,,2,2,,,,,,,,,
BusStops,36,,,,,,0,0,,,,,,,,,,0,,0,,,,,,,0,0,,,,,,,,,
Midblock,36,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,
Distance,36,,,,,,,338,,,,,,,,,,1248,,,,,,,,,579,,,,,,,,,,
TravelTime,36,,,,,,,7.7,,,,,,,,,,28.4,,,,,,,,,13.2,,,,,,,,,,
Right Channeled,36,,,,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,
Alignment,36,,,,,,0,0,,,,,,,,,,3,,3,,,,,,,2,2,,,,,,,,,
Enter Blocked,36,,,,,,0,0,,,,,,,,,,0,,0,,,,,,,0,0,,,,,,,,,
HeadwayFact,36,,,,,,1.00,1.00,,,,,,,,,,1.00,,1.00,,,,,,,1.00,1.00,,,,,,,,,
Turning Speed,36,,,,,,15,15,,,,,,,,,,15,,9,,,,,,,9,9,,,,,,,,,
FirstDetect,36,,,,,,,,,,,,,,,,,,,20,,,,,,,20,,,,,,,,,,
LastDetect,36,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,
Exit Lanes,36,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,
CBD,36,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
Lane Group Flow,36,,,,,,0,0,,,,,,,,,,0,,899,,,,,,,308,0,,,,,,,,,
Up Node,37,,,20,20,,,2,2,,,,,,,,,36,,36,,,,,,,,,,,,,,,,,
Dest Node,37,,,2,36,,,36,20,,,,,,,,,20,,2,,,,,,,,,,,,,,,,,
Lanes,37,,,0,0,,,0,2,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,
Shared,37,,,0,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Width,37,,,12,12,,,12,12,,,,,,,,,12,,12,,,,,,,,,,,,,,,,,
Storage,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,37,,,30,,,,,30,,,,,,,,,30,,,,,,,,,,,,,,,,,,,
SignControl,37,,,0,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
IdealFlow,37,,,1900,1900,,,1900,1900,,,,,,,,,1900,,1900,,,,,,,,,,,,,,,,,
SatFlow,37,,,0,0,,,0,3539,,,,,,,,,0,,3610,,,,,,,,,,,,,,,,,
SatFlowPerm,37,,,0,0,,,0,3539,,,,,,,,,0,,3610,,,,,,,,,,,,,,,,,
Allow RTOR,37,,,1,1,,,1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,37,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
Volume,37,,,0,0,,,0,2537,,,,,,,,,0,,1098,,,,,,,,,,,,,,,,,
Peds,37,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
Bicycles,37,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
PHF,37,,,0.91,0.91,,,0.91,0.91,,,,,,,,,0.91,,0.91,,,,,,,,,,,,,,,,,
Growth,37,,,100,100,,,100,100,,,,,,,,,100,,100,,,,,,,,,,,,,,,,,
HeavyVehicles,37,,,2,2,,,2,2,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,
BusStops,37,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
Midblock,37,,,0,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Distance,37,,,839,,,,,413,,,,,,,,,338,,,,,,,,,,,,,,,,,,,
TravelTime,37,,,19.1,,,,,9.4,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,
Right Channeled,37,,,,0,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Alignment,37,,,0,1,,,0,0,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,
Enter Blocked,37,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
HeadwayFact,37,,,1.00,1.00,,,1.00,1.00,,,,,,,,,1.00,,1.00,,,,,,,,,,,,,,,,,
Turning Speed,37,,,60,9,,,15,60,,,,,,,,,15,,9,,,,,,,,,,,,,,,,,
FirstDetect,37,,,,,,,,100,,,,,,,,,,,20,,,,,,,,,,,,,,,,,
LastDetect,37,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Exit Lanes,37,,,0,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
CBD,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
