Exit Lanes,3750,,0,,,0,,,0,,,0,,,
CBD,3750,,0,,,,,,,,,,,,
Lane Group Flow,3750,29,818,0,155,1142,0,0,218,71,37,40,102,,
Up Node,3775,3750,3750,3750,102,102,102,208,208,208,209,209,209,,
Dest Node,3775,208,102,209,209,3750,208,102,209,3750,3750,208,102,,
Lanes,3775,1,3,0,1,3,0,1,1,0,1,1,0,,
Shared,3775,0,2,,0,2,,0,2,,0,2,,,
Width,3775,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,3775,200,,,200,,,110,,,125,,,,
Taper,3775,25,,,25,,,25,,,25,,,,
StLanes,3775,1,,,1,,,1,,,1,,,,
Grade,3775,,,,,,,,,,,,,,
Speed,3775,,40,,,40,,,25,,,25,,,
Phase1,3775,,4,,,8,,,6,,,2,,,
PermPhase1,3775,4,,,8,,,6,,,2,,,,
LostTime,3775,5.5,5.5,4,5.5,5.5,4,6.5,6.5,4,6.5,6.5,4,,
Lost Time Adjust,3775,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,3775,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,3775,1770,5070,0,1770,5080,0,1770,1604,0,1770,1606,0,,
SatFlowPerm,3775,397,5070,0,520,5080,0,1349,1604,0,1378,1606,0,,
Allow RTOR,3775,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,3775,0,6,0,0,2,0,0,25,0,0,46,0,,
Volume,3775,7,886,19,26,1123,10,9,2,23,31,4,42,,
Peds,3775,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,3775,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,3775,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,3775,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,3775,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,3775,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,3775,,0,,,0,,,0,,,0,,,
Distance,3775,,1330,,,1330,,,1039,,,869,,,
TravelTime,3775,,22.7,,,22.7,,,28.3,,,23.7,,,
Right Channeled,3775,,,0,,,0,,,0,,,0,,
Alignment,3775,0,0,1,0,0,1,0,0,1,0,0,1,,
Enter Blocked,3775,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,3775,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,3775,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,3775,0,0,,0,0,,35,35,,35,35,,,
LastDetect,3775,0,0,,0,0,,5,5,,5,5,,,
DetectPhase1,3775,4,4,,8,8,,6,6,,2,2,,,
DetectPhase2,3775,0,0,,0,0,,0,0,,0,0,,,
DetectPhase3,3775,0,0,,0,0,,0,0,,0,0,,,
DetectPhase4,3775,0,0,,0,0,,0,0,,0,0,,,
SwitchPhase,3775,0,0,,0,0,,0,0,,0,0,,,
numDetects,3775,0,0,,0,0,,1,1,,1,1,,,
DetectPos1,3775,,,,,,,5,5,,5,5,,,
DetectSize1,3775,,,,,,,30,30,,30,30,,,
DetectType1,3775,,,,,,,3,3,,3,3,,,
DetectExtend1,3775,,,,,,,0,0,,0,0,,,
DetectQueue1,3775,,,,,,,0,0,,0,0,,,
DetectDelay1,3775,,,,,,,0,0,,0,0,,,
Exit Lanes,3775,,0,,,0,,,0,,,0,,,
CBD,3775,,0,,,,,,,,,,,,
Lane Group Flow,3775,8,984,0,28,1232,0,10,27,0,34,50,0,,
Up Node,3825,277,277,277,3900,3900,3900,218,218,218,219,219,219,,
Dest Node,3825,218,3900,219,219,277,218,3900,219,277,277,218,3900,,
Lanes,3825,1,2,0,1,3,1,1,1,1,1,1,1,,
Shared,3825,0,2,,0,0,,0,0,,0,0,,,
Width,3825,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,3825,200,,,200,,250,175,,200,150,,175,,
Taper,3825,25,,,25,,25,25,,25,25,,25,,
StLanes,3825,1,,,1,,1,1,,1,1,,1,,
Grade,3825,,,,,,,,,,,,,,
Speed,3825,,40,,,40,,,25,,,25,,,
Phase1,3825,7,4,,3,8,,1,6,,5,2,,,
PermPhase1,3825,4,,,8,,8,6,,6,2,,2,,
LostTime,3825,6,5.6,4,6,5.6,5.6,6,6.3,6.3,6,6.3,6.3,,
Lost Time Adjust,3825,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,3825,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,3825,1770,3525,0,1770,5085,1583,1770,1863,1583,1770,1863,1583,,
SatFlowPerm,3825,184,3525,0,324,5085,1583,1367,1863,1583,1200,1863,1583,,
Allow RTOR,3825,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,3825,0,3,0,0,0,139,0,0,181,0,0,133,,
Volume,3825,32,986,26,122,1560,14,45,44,193,129,32,62,,
Peds,3825,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,3825,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,3825,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,3825,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,3825,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,3825,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,3825,,0,,,0,,,0,,,0,,,
Distance,3825,,858,,,3600,,,1508,,,365,,,
TravelTime,3825,,14.6,,,61.4,,,41.1,,,10.0,,,
Right Channeled,3825,,,0,,,0,,,0,,,0,,
Alignment,3825,0,0,1,0,0,1,0,0,1,0,0,1,,
Enter Blocked,3825,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,3825,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,3825,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,3825,80,0,,80,0,0,35,35,26,35,35,26,,
LastDetect,3825,50,0,,50,0,0,5,5,20,5,5,20,,
DetectPhase1,3825,7,4,,3,8,8,1,6,6,5,2,2,,
DetectPhase2,3825,0,0,,0,0,0,0,0,0,0,0,0,,
DetectPhase3,3825,0,0,,0,0,0,0,0,0,0,0,0,,
DetectPhase4,3825,0,0,,0,0,0,0,0,0,0,0,0,,
SwitchPhase,3825,0,0,,0,0,0,0,0,0,0,0,0,,
numDetects,3825,1,0,,1,0,0,1,1,1,1,1,1,,
DetectPos1,3825,50,,,50,,,5,5,20,5,5,20,,
DetectSize1,3825,30,,,30,,,30,30,6,30,30,6,,
DetectType1,3825,3,,,3,,,3,3,3,3,3,3,,
DetectExtend1,3825,0,,,0,,,0,0,0,0,0,0,,
DetectQueue1,3825,0,,,0,,,0,0,0,0,0,0,,
DetectDelay1,3825,0,,,0,,,0,0,0,0,0,0,,
Exit Lanes,3825,,0,,,0,,,0,,,0,,,
CBD,3825,,0,,,,,,,,,,,,
Lane Group Flow,3825,35,1100,0,133,1696,15,49,48,210,140,35,67,,
Up Node,3900,3825,3825,3825,3925,3925,3925,384,384,384,222,222,222,,
Dest Node,3900,384,3925,222,222,3825,384,3925,222,3825,3825,384,3925,,
Lanes,3900,1,2,0,1,3,0,1,1,1,1,1,1,,
Shared,3900,0,2,,0,2,,0,0,,0,0,,,
Width,3900,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,3900,250,,,200,,,250,,,125,,225,,
Taper,3900,25,,,25,,,25,,,25,,25,,
StLanes,3900,1,,,1,,,1,,,1,,1,,
Grade,3900,,,,,,,,,,,,,,
Speed,3900,,40,,,40,,,35,,,25,,,
Phase1,3900,7,4,,3,8,,1,6,,5,2,,,
PermPhase1,3900,4,,,8,,,6,,6,2,,2,,
LostTime,3900,6,6,4,6,6,4,6,7,7,6,7.3,7.3,,
Lost Time Adjust,3900,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,3900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,3900,1770,3517,0,1805,4994,0,1770,1900,1583,1805,1900,1615,,
SatFlowPerm,3900,171,3517,0,285,4994,0,944,1900,1583,916,1900,1615,,
Allow RTOR,3900,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,3900,0,4,0,0,23,0,0,0,264,0,0,191,,
Volume,3900,105,921,42,100,1203,160,249,293,316,53,109,148,,
Peds,3900,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,3900,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,3900,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,3900,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,3900,2,2,0,0,2,2,2,0,2,0,0,0,,
BusStops,3900,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,3900,,0,,,0,,,0,,,0,,,
Distance,3900,,3600,,,984,,,2620,,,525,,,
TravelTime,3900,,61.4,,,16.8,,,51.0,,,14.3,,,
Right Channeled,3900,,,0,,,0,,,0,,,0,,
Alignment,3900,0,0,1,0,0,1,0,0,1,0,0,1,,
Enter Blocked,3900,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,3900,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,3900,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,3900,80,0,,80,0,,35,35,26,80,35,26,,
LastDetect,3900,50,0,,50,0,,5,5,20,50,5,20,,
DetectPhase1,3900,7,4,,3,8,,1,6,6,5,2,2,,
DetectPhase2,3900,0,0,,0,0,,0,0,0,0,0,0,,
DetectPhase3,3900,0,0,,0,0,,0,0,0,0,0,0,,
DetectPhase4,3900,0,0,,0,0,,0,0,0,0,0,0,,
SwitchPhase,3900,0,0,,0,0,,0,0,0,0,0,0,,
numDetects,3900,1,0,,1,0,,1,1,1,1,1,1,,
DetectPos1,3900,50,,,50,,,5,5,20,50,5,20,,
DetectSize1,3900,30,,,30,,,30,30,6,30,30,6,,
DetectType1,3900,3,,,3,,,3,3,3,3,3,3,,
DetectExtend1,3900,0,,,0,,,0,0,0,0,0,0,,
DetectQueue1,3900,0,,,0,,,0,0,0,0,0,0,,
DetectDelay1,3900,0,,,0,,,0,0,0,0,0,0,,
Exit Lanes,3900,,0,,,0,,,0,,,0,,,
CBD,3900,,0,,,,,,,,,,,,
Lane Group Flow,3900,114,1047,0,109,1482,0,271,318,343,58,118,161,,
Up Node,3925,3900,3900,3900,3950,3950,3950,224,224,224,223,223,223,,
Dest Node,3925,224,3950,223,223,3900,224,3950,223,3900,3900,224,3950,,
Lanes,3925,1,2,0,1,2,0,1,1,1,1,1,1,,
Shared,3925,0,2,,0,2,,0,0,,0,0,,,
Width,3925,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,3925,200,,,200,,,150,,150,100,,100,,
Taper,3925,25,,,25,,,25,,25,25,,25,,
StLanes,3925,1,,,1,,,1,,1,1,,1,,
Grade,3925,,,,,,,,,,,,,,
Speed,3925,,40,,,40,,,25,,,25,,,
Phase1,3925,7,4,,,8,,,6,,,2,,,
PermPhase1,3925,4,,,8,,,6,,6,2,,2,,
LostTime,3925,5.8,5.7,4,5.7,5.7,4,5.9,5.9,5.9,5.9,5.9,5.9,,
Lost Time Adjust,3925,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,3925,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,3925,1770,3539,0,1770,3514,0,1770,1863,1583,1770,1863,1583,,
SatFlowPerm,3925,196,3539,0,387,3514,0,1386,1863,1583,1378,1863,1583,,
Allow RTOR,3925,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,3925,0,0,0,0,6,0,0,0,174,0,0,77,,
Volume,3925,103,1213,1,28,1351,65,85,24,171,2,18,32,,
Peds,3925,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,3925,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,3925,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,3925,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,3925,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,3925,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,3925,,0,,,0,,,0,,,0,,,
Distance,3925,,984,,,1700,,,840,,,851,,,
TravelTime,3925,,16.8,,,29.0,,,22.9,,,23.2,,,
Right Channeled,3925,,,0,,,0,,,0,,,0,,
Alignment,3925,0,0,1,0,0,1,0,0,1,0,0,1,,
Enter Blocked,3925,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,3925,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,3925,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,3925,80,0,,80,0,,35,35,26,35,35,26,,
LastDetect,3925,50,0,,50,0,,5,5,20,5,5,20,,
DetectPhase1,3925,7,4,,8,8,,6,6,6,2,2,2,,
DetectPhase2,3925,0,0,,0,0,,0,0,0,0,0,0,,
DetectPhase3,3925,0,0,,0,0,,0,0,0,0,0,0,,
DetectPhase4,3925,0,0,,0,0,,0,0,0,0,0,0,,
SwitchPhase,3925,0,0,,0,0,,0,0,0,0,0,0,,
numDetects,3925,1,0,,1,0,,1,1,1,1,1,1,,
DetectPos1,3925,50,,,50,,,5,5,20,5,5,20,,
DetectSize1,3925,30,,,30,,,30,30,6,30,30,6,,
DetectType1,3925,3,,,3,,,3,3,3,3,3,3,,
DetectExtend1,3925,0,,,0,,,0,0,0,0,0,0,,
DetectQueue1,3925,0,,,0,,,0,0,0,0,0,0,,
DetectDelay1,3925,0,,,0,,,0,0,0,0,0,0,,
Exit Lanes,3925,,0,,,0,,,0,,,0,,,
CBD,3925,,0,,,,,,,,,,,,
Lane Group Flow,3925,112,1319,0,30,1539,0,92,26,186,2,20,35,,
Up Node,3950,3925,3925,,,3975,3975,226,,226,,,,,
Dest Node,3950,226,3975,,,3925,226,3975,,3925,,,,,
Lanes,3950,2,2,,,2,1,1,,1,,,,,
Shared,3950,0,0,,,0,,0,,,,,,,
Width,3950,12,12,,,12,12,12,,12,,,,,
Storage,3950,300,,,,,275,,,150,,,,,
Taper,3950,25,,,,,25,,,25,,,,,
StLanes,3950,2,,,,,1,,,1,,,,,
Grade,3950,,,,,,,,,,,,,,
Speed,3950,,40,,,40,,25,,,,,,,
Phase1,3950,7,4,,,8,,6,,7,,,,,
PermPhase1,3950,,,,,,8,,,6,,,,,
LostTime,3950,5.8,5.5,,,5.5,5.5,6.2,,5.8,,,,,
Lost Time Adjust,3950,0,0,,,0,0,0,,0,,,,,
IdealFlow,3950,1900,1900,,,1900,1900,1900,,1900,,,,,
SatFlow,3950,3433,3539,,,3539,1583,1770,,1583,,,,,
SatFlowPerm,3950,3433,3539,,,3539,1500,1608,,1583,,,,,
Allow RTOR,3950,1,1,,,1,1,1,,1,,,,,
SatFlowRTOR,3950,0,0,,,0,222,0,,19,,,,,
Volume,3950,397,937,,,1230,212,62,,275,,,,,
Peds,3950,0,0,,,0,30,30,,0,,,,,
Bicycles,3950,0,0,,,0,0,0,,0,,,,,
PHF,3950,0.92,0.92,,,0.92,0.92,0.92,,0.92,,,,,
Growth,3950,100,100,,,100,100,100,,100,,,,,
HeavyVehicles,3950,2,2,,,2,2,2,,2,,,,,
BusStops,3950,0,0,,,0,0,0,,0,,,,,
Midblock,3950,,0,,,0,,0,,,,,,,
Distance,3950,,1700,,,1240,,853,,,,,,,
TravelTime,3950,,29.0,,,21.1,,23.3,,,,,,,
Right Channeled,3950,,0,,,,0,,,0,,,,,
Alignment,3950,0,0,,,0,1,0,,1,,,,,
Enter Blocked,3950,0,0,,,0,0,0,,0,,,,,
HeadwayFact,3950,1.00,1.00,,,1.00,1.00,1.00,,1.00,,,,,
Turning Speed,3950,15,60,,,60,9,15,,9,,,,,
FirstDetect,3950,80,0,,,5,0,35,,26,,,,,
LastDetect,3950,50,0,,,0,0,5,,20,,,,,
DetectPhase1,3950,7,4,,,8,8,6,,7,,,,,
DetectPhase2,3950,0,0,,,0,0,0,,0,,,,,
DetectPhase3,3950,0,0,,,0,0,0,,0,,,,,
DetectPhase4,3950,0,0,,,0,0,0,,0,,,,,
SwitchPhase,3950,0,0,,,0,0,0,,0,,,,,
numDetects,3950,2,0,,,1,0,1,,1,,,,,
DetectPos1,3950,5,,,,0,,5,,20,,,,,
DetectSize1,3950,40,,,,5,,30,,6,,,,,
DetectType1,3950,1,,,,3,,3,,3,,,,,
DetectExtend1,3950,0,,,,0,,0,,0,,,,,
DetectQueue1,3950,0,,,,0,,0,,0,,,,,
DetectDelay1,3950,0,,,,0,,0,,0,,,,,
DetectPos2,3950,50,,,,,,,,,,,,,
DetectSize2,3950,30,,,,,,,,,,,,,
DetectType2,3950,3,,,,,,,,,,,,,
DetectExtend2,3950,0,,,,,,,,,,,,,
Exit Lanes,3950,,0,,,0,,0,,,,,,,
CBD,3950,,0,,,,,,,,,,,,
Lane Group Flow,3950,432,1018,,,1337,230,67,,299,,,,,
Up Node,3975,3950,3950,3950,3999,3999,3999,228,228,228,75,75,75,,
Dest Node,3975,228,3999,75,75,3950,228,3999,75,3950,3950,228,3999,,
Lanes,3975,1,2,0,1,2,0,1,1,0,1,1,0,,
Shared,3975,0,2,,0,2,,0,2,,0,2,,,
Width,3975,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,3975,300,,,200,,,,,250,50,,,,
Taper,3975,25,,,25,,,,,25,25,,,,
StLanes,3975,1,,,1,,,,,1,1,,,,
Grade,3975,,,,,,,,,,,,,,
Speed,3975,,40,,,40,,,25,,,25,,,
Phase1,3975,7,4,,3,8,,,6,,,2,,,
PermPhase1,3975,4,,,8,,,6,,,2,,,,
LostTime,3975,5.8,5.5,4,5.8,5.5,4,5.9,5.9,4,5.9,5.9,4,,
Lost Time Adjust,3975,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,3975,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,3975,1770,3522,0,1770,3493,0,1770,1585,0,1770,1611,0,,
SatFlowPerm,3975,216,3522,0,486,3493,0,1386,1585,0,399,1611,0,,
Allow RTOR,3975,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,3975,0,5,0,0,12,0,0,185,0,0,18,0,,
Volume,3975,81,898,33,16,1199,110,155,2,257,19,2,17,,
Peds,3975,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,3975,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,3975,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,3975,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,3975,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,3975,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,3975,,0,,,0,,,0,,,0,,,
Distance,3975,,1240,,,1183,,,843,,,152,,,
TravelTime,3975,,21.1,,,20.2,,,23.0,,,4.1,,,
Right Channeled,3975,,,0,,,0,,,0,,,0,,
Alignment,3975,0,0,1,0,0,1,0,3,1,0,0,1,,
Enter Blocked,3975,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,3975,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,3975,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,3975,80,0,,80,0,,35,35,,35,35,,,
LastDetect,3975,50,0,,50,0,,5,5,,5,5,,,
DetectPhase1,3975,7,4,,3,8,,6,6,,2,2,,,
DetectPhase2,3975,0,0,,0,0,,0,0,,0,0,,,
DetectPhase3,3975,0,0,,0,0,,0,0,,0,0,,,
DetectPhase4,3975,0,0,,0,0,,0,0,,0,0,,,
SwitchPhase,3975,0,0,,0,0,,0,0,,0,0,,,
numDetects,3975,1,0,,1,0,,1,1,,1,1,,,
DetectPos1,3975,50,,,50,,,5,5,,5,5,,,
DetectSize1,3975,30,,,30,,,30,30,,30,30,,,
DetectType1,3975,3,,,3,,,3,3,,3,3,,,
DetectExtend1,3975,0,,,0,,,0,0,,0,0,,,
DetectQueue1,3975,0,,,0,,,0,0,,0,0,,,
DetectDelay1,3975,0,,,0,,,0,0,,0,0,,,
Exit Lanes,3975,,0,,,0,,,0,,,0,,,
CBD,3975,,0,,,,,,,,,,,,
Lane Group Flow,3975,88,1012,0,17,1423,0,168,281,0,21,20,0,,
Up Node,3999,3975,3975,3975,231,231,231,74,74,74,237,237,237,,
Dest Node,3999,74,231,237,237,3975,74,231,237,3975,3975,74,231,,
Lanes,3999,1,2,0,1,2,0,1,1,0,1,1,0,,
Shared,3999,0,2,,0,2,,0,2,,0,2,,,
Width,3999,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,3999,100,,,100,,,90,,,50,,,,
Taper,3999,25,,,25,,,25,,,25,,,,
StLanes,3999,1,,,1,,,1,,,1,,,,
Grade,3999,,,,,,,,,,,,,,
Speed,3999,,40,,,40,,,25,,,25,,,
Phase1,3999,7,4,,3,8,,,6,,,2,,,
PermPhase1,3999,4,,,8,,,6,,,2,,,,
LostTime,3999,5.4,5.4,4,5.4,5.4,4,6,6,4,6,6,4,,
Lost Time Adjust,3999,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,3999,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,3999,1770,3532,0,1770,3483,0,1770,1585,0,1770,1652,0,,
SatFlowPerm,3999,248,3532,0,486,3483,0,1397,1585,0,1114,1652,0,,
Allow RTOR,3999,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,3999,0,2,0,0,19,0,0,123,0,0,9,0,,
Volume,3999,63,940,16,7,1155,138,113,1,113,22,3,8,,
Peds,3999,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,3999,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,3999,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,3999,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,3999,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,3999,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,3999,,0,,,0,,,0,,,0,,,
Distance,3999,,1183,,,857,,,699,,,893,,,
TravelTime,3999,,20.2,,,14.6,,,19.1,,,24.4,,,
Right Channeled,3999,,,0,,,0,,,0,,,0,,
Alignment,3999,0,0,1,0,0,1,0,0,1,0,0,1,,
Enter Blocked,3999,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,3999,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,3999,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,3999,80,0,,80,0,,35,35,,35,35,,,
LastDetect,3999,50,0,,50,0,,5,5,,5,5,,,
DetectPhase1,3999,7,4,,3,8,,6,6,,2,2,,,
DetectPhase2,3999,0,0,,0,0,,0,0,,0,0,,,
DetectPhase3,3999,0,0,,0,0,,0,0,,0,0,,,
DetectPhase4,3999,0,0,,0,0,,0,0,,0,0,,,
SwitchPhase,3999,0,0,,0,0,,0,0,,0,0,,,
numDetects,3999,1,0,,1,0,,1,1,,1,1,,,
DetectPos1,3999,50,,,50,,,5,5,,5,5,,,
DetectSize1,3999,30,,,30,,,30,30,,30,30,,,
DetectType1,3999,3,,,3,,,3,3,,3,3,,,
DetectExtend1,3999,0,,,0,,,0,0,,0,0,,,
DetectQueue1,3999,0,,,0,,,0,0,,0,0,,,
DetectDelay1,3999,0,,,0,,,0,0,,0,0,,,
Exit Lanes,3999,,0,,,0,,,0,,,0,,,
CBD,3999,,0,,,,,,,,,,,,
Lane Group Flow,3999,68,1039,0,8,1405,0,123,124,0,24,12,0,,

[Timeplans]
Timing Plan Settings
RECORDNAME,INTID,DATA
Control Type,102,3
Cycle Length,102,120.0
Lock Timings,102,1
Referenced To,102,1
Reference Phase,102,106
Offset,102,63.0
Master,102,0
Yield,102,0
Node 0,102,102
Node 1,102,103
Node 2,102,0
Control Type,3700,3
Cycle Length,3700,120.0
Lock Timings,3700,1
Referenced To,3700,1
Reference Phase,3700,206
Offset,3700,0.0
Master,3700,0
Yield,3700,0
Node 0,3700,3700
Node 1,3700,0
Control Type,3725,3
Cycle Length,3725,120.0
Lock Timings,3725,1
Referenced To,3725,1
Reference Phase,3725,408
Offset,3725,20.0
Master,3725,0
Yield,3725,0
Node 0,3725,3725
Node 1,3725,0
Control Type,3750,3
Cycle Length,3750,120.0
Lock Timings,3750,1
Referenced To,3750,1
Reference Phase,3750,1
Offset,3750,28.0
Master,3750,0
Yield,3750,0
Node 0,3750,3750
Node 1,3750,0
Control Type,3775,3
Cycle Length,3775,120.0
Lock Timings,3775,1
Referenced To,3775,1
Reference Phase,3775,408
Offset,3775,95.0
Master,3775,0
Yield,3775,0
Node 0,3775,3775
Node 1,3775,0
Control Type,3825,3
Cycle Length,3825,120.0
Lock Timings,3825,1
Referenced To,3825,1
Reference Phase,3825,408
Offset,3825,76.0
Master,3825,0
Yield,3825,0
Node 0,3825,3825
Node 1,3825,0
Control Type,3900,3
Cycle Length,3900,120.0
Lock Timings,3900,1
Referenced To,3900,1
Reference Phase,3900,408
Offset,3900,4.0
Master,3900,0
Yield,3900,0
Node 0,3900,3900
Node 1,3900,0
Control Type,3925,3
Cycle Length,3925,120.0
Lock Timings,3925,1
Referenced To,3925,1
Reference Phase,3925,408
Offset,3925,9.0
Master,3925,0
Yield,3925,0
Node 0,3925,3925
Node 1,3925,0
Control Type,3950,3
Cycle Length,3950,120.0
Lock Timings,3950,1
Referenced To,3950,1
Reference Phase,3950,408
Offset,3950,100.0
Master,3950,0
Yield,3950,0
Node 0,3950,3950
Node 1,3950,0
Control Type,3975,3
Cycle Length,3975,120.0
Lock Timings,3975,1
Referenced To,3975,1
Reference Phase,3975,408
Offset,3975,79.0
Master,3975,0
Yield,3975,0
Node 0,3975,3975
Node 1,3975,0
Control Type,3999,3
Cycle Length,3999,120.0
Lock Timings,3999,1
Referenced To,3999,1
Reference Phase,3999,408
Offset,3999,76.0
Master,3999,0
Yield,3999,0
Node 0,3999,3999
Node 1,3999,0

[Phases]
Phasing Data
RECORDNAME,INTID,D1,D2,D3,D4,D5,D6,D7,D8
BRP,102,111,112,211,212,121,122,221,222
MinGreen,102,10,10,8,8,8,15,,8
MaxGreen,102,41.9,27.1,8.1,20.9,22.9,44.6,,34.1
VehExt,102,2,2,2,2,2,2,,2
TimeBeforeReduce,102,0,0,0,0,0,0,,0
TimeToReduce,102,0,0,0,0,0,0,,0
MinGap,102,2,2,2,2,2,2,,2
Yellow,102,3.9,4.3,4.3,3.9,3.9,3.9,,4.3
AllRed,102,1.2,1.6,1.6,1.2,1.2,3.5,,1.6
Recall,102,1,0,0,0,0,1,,0
Walk,102,,,,,,,,
DontWalk,102,,,,,,,,
PedCalls,102,,,,,,,,
MinSplit,102,15.1,15.9,13.9,13.1,13.1,22.4,,13.9
DualEntry,102,0,0,0,1,1,0,,0
InhibitMax,102,1,1,1,1,1,1,,1
Start,102,21.1,68.1,101.1,115.1,21.1,49.1,,101.1
End,102,68.1,101.1,115.1,21.1,49.1,101.1,,21.1
Yield,102,63,95.2,109.2,16,44,93.7,,15.2
Yield170,102,63,95.2,109.2,16,44,93.7,,15.2
